"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"7821","Lins1",NA,NA,NA,NA,NA,0.0106249942433,0.0154012210830761
"7822","Lipa",NA,NA,NA,NA,NA,0.131502256581175,0.0947840898638111
"7823","Lipc",NA,NA,NA,NA,NA,0,0
"7824","Lipe",6.93720683430379e-13,-0.0122874915507298,0.005,0.221,1.38744136686076e-09,0.0134581401599158,0.0775276213636525
"7825","Lipt1",NA,NA,NA,NA,NA,0.0103653107977964,0
"7826","Lipt2",NA,NA,NA,NA,NA,0.051691339538197,0.0332491321600415
"7827","Litaf",NA,NA,NA,NA,NA,0.447952466828954,0.457541968213989
"7828","Lix1l",NA,NA,NA,NA,NA,0.191464910455158,0.226092424481129
"7829","Llgl1",NA,NA,NA,NA,NA,0.00757740326453721,0
"7830","Llgl2",NA,NA,NA,NA,NA,0.0365737380143647,0.0807315808318077
"7831","Llph",NA,NA,NA,NA,NA,0.00442629462529542,0
"7832","Lman1",1.2540702066476e-15,0.0735096360534578,0.154,0.337,2.50814041329519e-12,0.339098279687343,0.476193722620301
"7833","Lman2",NA,NA,NA,NA,NA,0.708241035753957,0.772684880411316
"7834","Lman2l",NA,NA,NA,NA,NA,0.0304092061762682,0.140804619838771
"7835","Lmbr1",NA,NA,NA,NA,NA,0.0540398334011344,0.105178514286126
"7836","Lmbr1l",NA,NA,NA,NA,NA,0.103421936152405,0.0731758036537806
"7837","Lmbrd1",NA,NA,NA,NA,NA,0.430008608890654,0.468605708861461
"7838","Lmbrd2",NA,NA,NA,NA,NA,0.161355065040226,0.115203994950234
"7839","Lmcd1",0.695131587267142,0.00508507906179903,0.002,0,1,0.00508507906179897,0
"7840","Lmf1",NA,NA,NA,NA,NA,0.0638257549641227,0.112737190632782
"7841","Lmf2",NA,NA,NA,NA,NA,0.256767705158946,0.486087625115705
"7842","Lmln",NA,NA,NA,NA,NA,0,0.029892945329058
"7843","Lmna",1.68388539211867e-50,0.0566236487580701,0.024,0.174,3.36777078423734e-47,0.0903952770927121,0.0864388472410748
"7844","Lmnb1",NA,NA,NA,NA,NA,0.178978923756332,0.364515816725008
"7845","Lmnb2",NA,NA,NA,NA,NA,0.011430004879808,0.0409470431272128
"7846","Lmntd2",NA,NA,NA,NA,NA,0,0
"7847","Lmo1",NA,NA,NA,NA,NA,0,0
"7848","Lmo2",1.50448241564356e-48,-0.0145393156384075,0.066,0.895,3.00896483128712e-45,0.176438647927169,0.171578969232876
"7849","Lmo3",NA,NA,NA,NA,NA,0,0
"7850","Lmo4",NA,NA,NA,NA,NA,0.362771671527687,0.377246505662278
"7851","Lmo7",NA,NA,NA,NA,NA,0.244119696787227,0.220266605451828
"7852","Lmod1",NA,NA,NA,NA,NA,0,0
"7853","Lmtk2",NA,NA,NA,NA,NA,0.119674003596398,0.118784590912563
"7854","Lmx1a",NA,NA,NA,NA,NA,0,0
"7855","Lnpk",NA,NA,NA,NA,NA,0.0905392859660168,0.132310463014761
"7856","Lnx1",NA,NA,NA,NA,NA,0.0166391739601289,0.0169133791520376
"7857","Lnx2",NA,NA,NA,NA,NA,0.113193544820143,0.202101970847873
"7858","LOC100125364",NA,NA,NA,NA,NA,0.122457747496884,0.253030647215532
"7859","LOC100125366",NA,NA,NA,NA,NA,0,0
"7860","LOC100125367",NA,NA,NA,NA,NA,0.0370230605787297,0.0234485028567716
"7861","LOC100134871",0.0358430342351762,0.482352720814041,0.951,1,1,2.76998845065792,1.14028029493575
"7862","LOC100174910",NA,NA,NA,NA,NA,0.217910511489984,0.0868565374551695
"7863","LOC100294508",NA,NA,NA,NA,NA,0.0970340535040755,0.106919046340345
"7864","LOC100302465",NA,NA,NA,NA,NA,0.017720853908199,0
"7865","LOC100359503",NA,NA,NA,NA,NA,0,0
"7866","LOC100359515",NA,NA,NA,NA,NA,0,0
"7867","LOC100359539",1.10427768061434e-08,0.0376154177684875,0.013,0.36,2.20855536122868e-05,0.055068032411907,0.0163336670601542
"7868","LOC100359574",NA,NA,NA,NA,NA,0.00233268030782442,0
"7869","LOC100359583",NA,NA,NA,NA,NA,2.91251888474844,2.57064976583126
"7870","LOC100359600",NA,NA,NA,NA,NA,0.0358025897055575,0.0240748088368371
"7871","LOC100359668",NA,NA,NA,NA,NA,0.0261984782498714,0
"7872","LOC100359687",0.362948513768809,0.0474594260864699,0.027,0.488,1,0.0630002733681351,0.0369305714323189
"7873","LOC100359916",NA,NA,NA,NA,NA,0.166617043461526,0.109056556017707
"7874","LOC100359922",NA,NA,NA,NA,NA,3.27661788775066,3.06600853919628
"7875","LOC100359930",NA,NA,NA,NA,NA,0,0
"7876","LOC100359951",NA,NA,NA,NA,NA,1.33222876473054,1.27756940569828
"7877","LOC100360057",NA,NA,NA,NA,NA,2.98829010001734,2.70615127566497
"7878","LOC100360087",0.020455147913525,0.120282858977909,0.261,0.744,1,0.572987319528279,0.462482373657613
"7879","LOC100360117",NA,NA,NA,NA,NA,1.67061503519021,1.32462566616158
"7880","LOC100360218",NA,NA,NA,NA,NA,0,0
"7881","LOC100360380",NA,NA,NA,NA,NA,0.187288630878094,0.241784366263281
"7882","LOC100360413",NA,NA,NA,NA,NA,2.11227783985645,1.79651034683409
"7883","LOC100360449",NA,NA,NA,NA,NA,4.03097398074773,3.82917411945565
"7884","LOC100360573",NA,NA,NA,NA,NA,0.429311249218589,0.47037578763127
"7885","LOC100360619",NA,NA,NA,NA,NA,0.00347218713081459,0
"7886","LOC100360750",NA,NA,NA,NA,NA,0.0487175566808452,0.0169133791520376
"7887","LOC100360791",NA,NA,NA,NA,NA,2.15736974048589,2.30703644439515
"7888","LOC100360828",NA,NA,NA,NA,NA,1.01701966068112,0.890634530300468
"7889","LOC100360841",NA,NA,NA,NA,NA,2.46539343259164,1.70665265241777
"7890","LOC100360846",NA,NA,NA,NA,NA,0.0391232620956684,0.0928837550910975
"7891","LOC100360940",NA,NA,NA,NA,NA,0.00702105532626844,0.0766811741950894
"7892","LOC100361008",NA,NA,NA,NA,NA,0.0645065092352134,0.0460668721891195
"7893","LOC100361025",NA,NA,NA,NA,NA,0.291208926577081,0.33423223926644
"7894","LOC100361067",NA,NA,NA,NA,NA,0.0338340070305681,0
"7895","LOC100361079",NA,NA,NA,NA,NA,0.00601955177813631,0
"7896","LOC100361087",NA,NA,NA,NA,NA,0,0
"7897","LOC100361457",NA,NA,NA,NA,NA,2.80238402794905,2.64179993138213
"7898","LOC100361636",NA,NA,NA,NA,NA,0.0353107545624338,0.057675394778979
"7899","LOC100361645",NA,NA,NA,NA,NA,0.00326564705213263,0
"7900","LOC100361655",NA,NA,NA,NA,NA,0,0
"7901","LOC100361854",NA,NA,NA,NA,NA,3.60174477123514,3.27041522344927
"7902","LOC100361898",NA,NA,NA,NA,NA,0.0930112707401968,0.0658459092304216
"7903","LOC100361913",NA,NA,NA,NA,NA,0.00416707898622277,0
"7904","LOC100361920",NA,NA,NA,NA,NA,0,0
"7905","LOC100361933",NA,NA,NA,NA,NA,0.200346810490093,0.194086397176704
"7906","LOC100361934",NA,NA,NA,NA,NA,0.0669910471075282,0.13824415367925
"7907","LOC100361944",NA,NA,NA,NA,NA,0,0
"7908","LOC100362027",NA,NA,NA,NA,NA,2.09674399235658,1.60364905859744
"7909","LOC100362040",NA,NA,NA,NA,NA,0,0
"7910","LOC100362333",NA,NA,NA,NA,NA,0.320803199679903,0.227617891511701
"7911","LOC100362339",NA,NA,NA,NA,NA,0.159768472663367,0.046741844291178
"7912","LOC100362342",NA,NA,NA,NA,NA,0.0115824004504487,0.0241598492753177
"7913","LOC100362366",NA,NA,NA,NA,NA,0.342340102882689,0.368474435373624
"7914","LOC100362432",NA,NA,NA,NA,NA,0.833009599016416,0.850781422100296
"7915","LOC100362453",NA,NA,NA,NA,NA,0.771667533686142,0.86878147770108
"7916","LOC100362751",NA,NA,NA,NA,NA,0.0300317861881539,0
"7917","LOC100362980",NA,NA,NA,NA,NA,0.501809671906392,0.647131139894129
"7918","LOC100362987",NA,NA,NA,NA,NA,0.131877149082213,0.0906280491420786
"7919","LOC100362999",NA,NA,NA,NA,NA,0.00731889128360638,0.0223144849437513
"7920","LOC100363116",NA,NA,NA,NA,NA,0.23552177777029,0.362848249707221
"7921","LOC100363268",NA,NA,NA,NA,NA,0,0
"7922","LOC100363289",NA,NA,NA,NA,NA,0.00508507906179897,0
"7923","LOC100363372",NA,NA,NA,NA,NA,0.064492604624384,0.0338039027455128
"7924","LOC100363452",NA,NA,NA,NA,NA,0.516416560976864,0.624883842048247
"7925","LOC100363469",NA,NA,NA,NA,NA,1.99182700450446,1.71729908554676
"7926","LOC100363502",NA,NA,NA,NA,NA,0.00233984572056403,0
"7927","LOC100363537",NA,NA,NA,NA,NA,0.168106854569464,0.247024037651476
"7928","LOC100364265",NA,NA,NA,NA,NA,0.00482600099925238,0
"7929","LOC100364435",NA,NA,NA,NA,NA,4.00521926616349,4.05845430824801
"7930","LOC100364457",NA,NA,NA,NA,NA,0,0
"7931","LOC100364500",NA,NA,NA,NA,NA,0.105555142931446,0.115252945152963
"7932","LOC100365062",NA,NA,NA,NA,NA,0.213143128498878,0.257889519493349
"7933","LOC100365363",NA,NA,NA,NA,NA,0.0814347218015623,0.0158938354049721
"7934","LOC100365810",NA,NA,NA,NA,NA,0.00522757832617972,0
"7935","LOC100365839",NA,NA,NA,NA,NA,0.309476565286634,0.315095799732636
"7936","LOC100365958",NA,NA,NA,NA,NA,0,0
"7937","LOC100366030",NA,NA,NA,NA,NA,0.0295560436833421,0.0614251681807471
"7938","LOC100909595",0.0544601904946074,-0.23038404767372,0.082,0.488,1,0.219652217557904,0.651006638678751
"7939","LOC100909599",NA,NA,NA,NA,NA,0.0434216211981435,0.0468548767752941
"7940","LOC100909609",NA,NA,NA,NA,NA,0,0
"7941","LOC100909657",NA,NA,NA,NA,NA,0.00397585908177499,0
"7942","LOC100909671",NA,NA,NA,NA,NA,0.00674137110064522,0
"7943","LOC100909712",NA,NA,NA,NA,NA,0.896026778675421,0.984660769174632
"7944","LOC100909715",NA,NA,NA,NA,NA,0,0
"7945","LOC100909725",NA,NA,NA,NA,NA,0.215913569727596,0.441339837871301
"7946","LOC100909732",NA,NA,NA,NA,NA,0,0
"7947","LOC100909750",NA,NA,NA,NA,NA,0.12921314697617,0.034567724402192
"7948","LOC100909824",NA,NA,NA,NA,NA,0.00318708202317551,0
"7949","LOC100909840",NA,NA,NA,NA,NA,0.00536094568451378,0
"7950","LOC100909856",NA,NA,NA,NA,NA,0,0
"7951","LOC100909857",NA,NA,NA,NA,NA,0,0
"7952","LOC100909878",NA,NA,NA,NA,NA,0.0191942070287359,0
"7953","LOC100909912",NA,NA,NA,NA,NA,0.167940807575939,0.180626894290037
"7954","LOC100909964",NA,NA,NA,NA,NA,0,0
"7955","LOC100910046",NA,NA,NA,NA,NA,0.1846935973541,0.177076605930641
"7956","LOC100910130",NA,NA,NA,NA,NA,0.00611520758914242,0
"7957","LOC100910207",NA,NA,NA,NA,NA,0.00793769616388652,0
