"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"55","Fabp5",0.8359206419388,0.269818496211712,0.223,0.636,1,0.699139086094154,0.4086222083508
"56","Fbln5",7.11312111949351e-28,-0.280370263995809,0.039,0.2,1.4226242238987e-24,0.13602829383202,0.769011707073502
"57","Fbxl22",0.124362833064867,-0.416204987579647,0.027,0.545,1,0.0628532540043783,0.682703450849174
"58","Fcgrt",0.0292248005707489,0.397571662669675,0.572,0.782,1,1.17293983095859,0.966864710174453
"59","Fgl2",8.50249958050306e-21,0.596480222297629,0.205,0.2,1.70049991610061e-17,1.20979263223474,0.950385229858865
"60","Filip1",4.89115335847501e-29,-0.898938190282518,0.108,0.927,9.78230671695002e-26,0.350088650861235,1.12684076099098
"61","Fkbp9",0.00289314878053175,0.335609382221186,0.377,0.582,1,0.805460016924136,0.802027207633066
"62","Flna",0.193663077177569,-0.330222680247304,0.521,0.8,1,1.41046009105114,2.12936041339373
"63","Fmo1",0.0175947024177289,0.32031513609746,0.286,0.545,1,0.716184508856807,0.585511092924505
"64","Fos",0.387883925271986,-0.768514245901904,0.789,1,1,3.24568239147868,2.57019732209463
"65","Fosb",0.979548175849106,-0.34644513531236,0.684,1,1,2.35693683135042,2.14175076449809
"66","Fstl1",0.263902231678846,0.251058518484639,0.539,0.8,1,1.23489825088559,1.75706975063805
"67","Fth1",0.0847514615279124,-0.375031926985336,0.997,1,1,3.7885272898729,3.89187302961345
"68","G0s2",3.0918318823856e-11,0.251221571398476,0.105,0.727,6.1836637647712e-08,0.432255942810873,0.157350175670118
"69","Gadd45b",0.0693505415208746,0.314739550849252,0.422,0.891,1,1.35012550837351,0.472969435553303
"70","Gpx1",0.0471844747456584,-0.412893739901483,0.59,0.964,1,1.41862375275256,1.87792152767061
"71","Grn",0.081395421906564,0.403113770953327,0.383,0.655,1,0.881548719575572,0.735426427838538
"72","Gsc",0.204248789266857,0.294326064881009,0.301,0.745,1,0.763455800473329,0.515821754471054
"73","Gsn",0.00112648236672955,0.422674231371024,0.976,0.945,1,4.14348082107571,4.09508019530918
"74","Hba-a1",0.98597938125724,0.575029893025695,0.913,1,1,3.21668389162779,1.15235189586738
"75","Hba-a2",0.445688846812159,1.20424042101771,0.63,1,1,2.37028690848607,0.392847938871354
"76","Hba-a3",4.27917657039654e-45,0.250464242146877,0.078,1,8.55835314079308e-42,0.410473019192286,0
"77","Hbb",1.21587313187137e-19,0.619183853686294,0.199,1,2.43174626374275e-16,1.11313892075339,0.249219304083989
"78","Hk2",5.05935380084775e-29,-0.30116962619163,0.054,0.655,1.01187076016955e-25,0.150044947849193,0.414193623561102
"79","Hoxc8",0.0165204311559874,0.250173473270496,0.238,0.745,1,0.633415743987082,0.392009770373754
"80","Hspa1b",0.764429820820849,0.382371967237495,0.572,0.909,1,1.92860633997662,1.7497963292514
"81","Ifi27l2b",0.774692216006606,0.416831700199395,0.307,0.691,1,1.15140143243285,0.818495008065146
"82","Ifi30",0.122052596932296,0.356383830009425,0.187,0.673,1,0.575259413813241,0.197623905525445
"83","Igfbp3",2.31661228119505e-05,-0.572722375490663,0.193,0.418,0.0463322456239009,0.960187704232364,1.58651056283565
"84","Igfbp4",0.048936740034196,0.346533274509486,0.825,0.964,1,2.27752645923083,1.7736215060309
"85","Igfbp5",0.00450933467623803,0.597411426888514,0.895,1,1,3.45614506365298,2.55913647351248
