gene_short_name	status	p_value	morans_test_statistic	morans_I	q_value
Ccl21	FAIL	NA	NA	NA	1
Lyz2	OK	2.7325721153357e-22	9.6391257154735	0.116390818755928	5.25271812983259e-22
Tagln	FAIL	NA	NA	NA	1
Pi16	FAIL	NA	NA	NA	1
Pla2g2a	FAIL	NA	NA	NA	1
Hba-a3	OK	6.93858695635709e-05	3.8103472402649	0.0452721789135062	9.25144927514279e-05
Ccl11	FAIL	NA	NA	NA	1
Ccl5	FAIL	NA	NA	NA	1
Cxcl14	FAIL	NA	NA	NA	1
Fabp4	FAIL	NA	NA	NA	1
Igfbp3	FAIL	NA	NA	NA	1
Acta2	FAIL	NA	NA	NA	1
Sncg	OK	1.05714072637058e-45	14.1412719104981	0.17304816933074	2.99523205804997e-45
Col1a1	FAIL	NA	NA	NA	1
Igfbp5	FAIL	NA	NA	NA	1
Inmt	FAIL	NA	NA	NA	1
Gzma	OK	3.92219385577166e-11	6.50355470375685	0.0442643646658645	5.97667635165206e-11
Sfrp2	FAIL	NA	NA	NA	1
Ccn2	FAIL	NA	NA	NA	1
C1qc	FAIL	NA	NA	NA	1
Postn	FAIL	NA	NA	NA	1
C1qa	OK	6.92425038294587e-54	15.4108008131207	0.169883025952056	2.38404570146997e-53
C1qb	OK	8.17988824118952e-08	5.23655922144618	0.0559827226082039	1.16794204808585e-07
Plvap	OK	2.50609589046666e-29	11.1816976024224	0.133320320076648	5.388601440371e-29
Ccl4	FAIL	NA	NA	NA	1
Eln	FAIL	NA	NA	NA	1
Mgp	FAIL	NA	NA	NA	1
Mup5	FAIL	NA	NA	NA	1
Ccl6	OK	6.03400184019621e-79	18.7751177839644	0.229362659813639	3.90773452507945e-78
Aqp1	FAIL	NA	NA	NA	1
Ccn3	FAIL	NA	NA	NA	1
Tpm1	FAIL	NA	NA	NA	1
Tpm2	FAIL	NA	NA	NA	1
Col3a1	FAIL	NA	NA	NA	1
Gzmk	OK	1.01654217906357e-101	21.3804161736184	0.258278812076192	8.9193378292029e-101
G0s2	FAIL	NA	NA	NA	1
RGD1564664	FAIL	NA	NA	NA	1
Lpl	FAIL	NA	NA	NA	1
Myoc	OK	9.61182133495362e-104	21.5968625849547	0.269211912494783	8.71471801035795e-103
Igfbp6	FAIL	NA	NA	NA	1
Rgs5	OK	6.42571113487898e-50	14.8087999589203	0.177969324402874	2.08070646272272e-49
Vtn	OK	2.23035075213503e-58	16.0653872171338	0.193991555734593	8.54444231803841e-58
Rbp7	OK	0	49.9955855471709	0.618187786637	0
Il1b	OK	1.17450455109303e-49	14.7682006154336	0.102901238500946	3.75841456349769e-49
Serpine1	FAIL	NA	NA	NA	1
Lyve1	FAIL	NA	NA	NA	1
Fn1	FAIL	NA	NA	NA	1
Mt1	FAIL	NA	NA	NA	1
Ccl2	FAIL	NA	NA	NA	1
Sfrp4	FAIL	NA	NA	NA	1
Alox15	OK	3.15754048875946e-67	17.2830219826675	0.159529684931077	1.50675616305715e-66
Ptgs2	FAIL	NA	NA	NA	1
Gpihbp1	OK	6.38601577794924e-129	24.1277994340813	0.275841175278604	7.71998351823197e-128
Myh11	FAIL	NA	NA	NA	1
Slpi	OK	1.83457568447866e-221	31.7454505256129	0.383578660242603	4.15837155148495e-220
Sfrp1	FAIL	NA	NA	NA	1
Tyrobp	FAIL	NA	NA	NA	1
Mmrn1	OK	4.91271928853571e-37	12.6601954819559	0.149265114793641	1.19843914482665e-36
Gzmm	FAIL	NA	NA	NA	1
Prf1	FAIL	NA	NA	NA	1
Id1	FAIL	NA	NA	NA	1
Higd1b	OK	5.76337612631781e-278	35.605474501241	0.441963268232214	2.41175124055145e-276
Myl9	OK	9.16106598505656e-230	32.3414090017441	0.403090979585813	2.26528177085035e-228
LOC259244	FAIL	NA	NA	NA	1
Adm	FAIL	NA	NA	NA	1
LOC103694857	FAIL	NA	NA	NA	1
Ptn	OK	1.46878335940602e-83	19.3311568880158	0.239482738401597	1.02438224040625e-82
Ccn1	FAIL	NA	NA	NA	1
C7	FAIL	NA	NA	NA	1
Cilp	FAIL	NA	NA	NA	1
Mt2A	FAIL	NA	NA	NA	1
Timp4	FAIL	NA	NA	NA	1
Hbb	OK	0.000667988384356847	3.20813735457232	0.0383631840465605	0.000879868477215798
Sparc	FAIL	NA	NA	NA	1
Hspb1	FAIL	NA	NA	NA	1
Fbn1	FAIL	NA	NA	NA	1
Nkg7	FAIL	NA	NA	NA	1
Ppp1r14a	FAIL	NA	NA	NA	1
Hspa1b	FAIL	NA	NA	NA	1
Pf4	OK	0.275405965685483	0.596543906640285	-0.00161538461538462	0.316745973219668
Serpinb1a	OK	5.35519049367702e-17	8.29663276797914	0.0977707870246766	9.18997990082114e-17
RGD1559482	OK	1.52379372342832e-37	12.7517668577465	0.110602750664075	3.75087685766971e-37
Cldn5	FAIL	NA	NA	NA	1
Ahsp	OK	0.698654370287948	-0.520534254529507	-0.00778104749918587	0.726707413836794
Clec10a	FAIL	NA	NA	NA	1
Fcer1g	OK	0.000331671830660643	3.40429790256017	0.0392166905604963	0.00043793562106648
Srpx	FAIL	NA	NA	NA	1
Ccl7	FAIL	NA	NA	NA	1
Gadd45g	FAIL	NA	NA	NA	1
PCOLCE2	FAIL	NA	NA	NA	1
Igf1	FAIL	NA	NA	NA	1
Csf1r	OK	1.67357662386803e-18	8.69903600398786	0.0979112324686975	2.94636143490035e-18
Col4a1	FAIL	NA	NA	NA	1
Ccn5	FAIL	NA	NA	NA	1
Klrb1b	FAIL	NA	NA	NA	1
Tnfrsf11b	FAIL	NA	NA	NA	1
Depp1	OK	0.934012370599464	-1.50635814639651	-0.0177209625838317	0.94795285374274
Car2	FAIL	NA	NA	NA	1
Thbd	FAIL	NA	NA	NA	1
Tmcc2	FAIL	NA	NA	NA	1
Cox4i2	FAIL	NA	NA	NA	1
Mustn1	FAIL	NA	NA	NA	1
Vwf	FAIL	NA	NA	NA	1
Cxcl2	FAIL	NA	NA	NA	1
Steap4	OK	1.49930639057541e-195	29.8088652554199	0.373088929218318	2.91293813026079e-194
Gfpt2	FAIL	NA	NA	NA	1
Cfd	FAIL	NA	NA	NA	1
Lgals5	OK	0.00223538891499241	2.84288086685651	0.0303760338787831	0.00293732263226056
Cpz	FAIL	NA	NA	NA	1
Fst	FAIL	NA	NA	NA	1
Procr	FAIL	NA	NA	NA	1
Mfap5	FAIL	NA	NA	NA	1
Fbln2	FAIL	NA	NA	NA	1
Cxcl1	FAIL	NA	NA	NA	1
Clu	FAIL	NA	NA	NA	1
Alas2	OK	0.00973162978440601	2.3365372304071	0.0240065006979145	0.0123403417312748
Sod2	FAIL	NA	NA	NA	1
Serpinf1	FAIL	NA	NA	NA	1
Gsn	FAIL	NA	NA	NA	1
Lum	FAIL	NA	NA	NA	1
Tgfa	FAIL	NA	NA	NA	1
Wfdc1	FAIL	NA	NA	NA	1
Ccl3	FAIL	NA	NA	NA	1
Sema3c	FAIL	NA	NA	NA	1
Tinagl1	FAIL	NA	NA	NA	1
AABR07027872.1	OK	1.2204694969172e-163	27.235907042849	0.336348039099143	1.95275119506752e-162
Enc1	FAIL	NA	NA	NA	1
Vwa1	FAIL	NA	NA	NA	1
Gas6	FAIL	NA	NA	NA	1
Ndufa4l2	FAIL	NA	NA	NA	1
Aif1	FAIL	NA	NA	NA	1
Smoc2	FAIL	NA	NA	NA	1
Cxcl12	FAIL	NA	NA	NA	1
Atf3	FAIL	NA	NA	NA	1
F3	FAIL	NA	NA	NA	1
Gpx3	FAIL	NA	NA	NA	1
Dcn	FAIL	NA	NA	NA	1
Sparcl1	FAIL	NA	NA	NA	1
Bpgm	FAIL	NA	NA	NA	1
Col14a1	FAIL	NA	NA	NA	1
Cryab	FAIL	NA	NA	NA	1
Vcam1	FAIL	NA	NA	NA	1
Col12a1	FAIL	NA	NA	NA	1
Tmem176a	FAIL	NA	NA	NA	1
Plpp3	FAIL	NA	NA	NA	1
Scn7a	OK	0.00791222922976286	2.41293921394045	-0.000678503260024962	0.0100802170983396
Smpd3	FAIL	NA	NA	NA	1
Cebpb	FAIL	NA	NA	NA	1
Id4	FAIL	NA	NA	NA	1
Col15a1	FAIL	NA	NA	NA	1
Agt	OK	0.617252195707407	-0.298271953320159	-0.00207692307692308	0.650746500900833
Rarres1	FAIL	NA	NA	NA	1
Gsta1	FAIL	NA	NA	NA	1
Xcl1	OK	2.40176252765011e-63	16.759785690692	0.148656331015412	1.07980067358815e-62
Vcan	FAIL	NA	NA	NA	1
Ccdc80	FAIL	NA	NA	NA	1
Des	OK	4.95780830012286e-55	15.5802564383968	0.191113659033471	1.74003078404312e-54
Gpc3	FAIL	NA	NA	NA	1
AABR07005821.1	OK	1.89783480263504e-59	16.2174605354443	0.186125024848385	7.64757135284046e-59
S100a4	FAIL	NA	NA	NA	1
Hba-a2	OK	2.84511562374074e-08	5.4282718852153	0.0663122977667551	4.12731439817323e-08
Lrg1	FAIL	NA	NA	NA	1
Vegfa	FAIL	NA	NA	NA	1
Plat	FAIL	NA	NA	NA	1
Ch25h	FAIL	NA	NA	NA	1
Egr1	OK	1.36125856360806e-33	12.0220145638199	0.14894936035124	3.12457661857716e-33
Spon1	FAIL	NA	NA	NA	1
Abca8a	FAIL	NA	NA	NA	1
Ces1d	FAIL	NA	NA	NA	1
Il33	FAIL	NA	NA	NA	1
Chi3l1	FAIL	NA	NA	NA	1
Ackr3	FAIL	NA	NA	NA	1
Cytl1	FAIL	NA	NA	NA	1
Igfbp4	FAIL	NA	NA	NA	1
Cldn11	FAIL	NA	NA	NA	1
Timp1	FAIL	NA	NA	NA	1
Col6a5	FAIL	NA	NA	NA	1
Fxyd1	FAIL	NA	NA	NA	1
Ecrg4	FAIL	NA	NA	NA	1
Bcl2a1	FAIL	NA	NA	NA	1
Ly49s6	OK	2.31634972099251e-18	8.66207092762957	0.0882202752407243	4.06482015554815e-18
Cd7	OK	1.15870042882955e-29	11.2499436431954	0.128559199064879	2.52133213313309e-29
Sult1d1	FAIL	NA	NA	NA	1
Fibin	FAIL	NA	NA	NA	1
Uap1	FAIL	NA	NA	NA	1
Ackr4	OK	0.160283980473744	0.993291413151141	0.0104366537071051	0.189553229081992
Cavin2	FAIL	NA	NA	NA	1
Lst1	OK	1.11101257080678e-70	17.7357272673583	0.216613504903655	5.81145037037392e-70
Lilrb4	OK	0.00261120599927595	2.79298496029668	0.0300135599529956	0.00342288208097859
Akap12	FAIL	NA	NA	NA	1
Aldh1a3	FAIL	NA	NA	NA	1
Cdh19	FAIL	NA	NA	NA	1
Pln	FAIL	NA	NA	NA	1
Tmem176b	FAIL	NA	NA	NA	1
Rem1	OK	2.34841781253359e-16	8.119092211328	0.10018625647837	3.99231028130711e-16
Tm4sf1	FAIL	NA	NA	NA	1
Rbp4	FAIL	NA	NA	NA	1
Crispld2	FAIL	NA	NA	NA	1
Dkk2	FAIL	NA	NA	NA	1
Mrc1	OK	0.543955552227261	-0.1104041077343	-0.00290896095599958	0.595396016924809
Gngt2	OK	1.20767197494657e-34	12.220520125738	0.149785681299833	2.83178256194368e-34
Efemp1	FAIL	NA	NA	NA	1
Htra3	FAIL	NA	NA	NA	1
Pkhd1l1	FAIL	NA	NA	NA	1
Odc1	FAIL	NA	NA	NA	1
Ogn	FAIL	NA	NA	NA	1
Tppp3	FAIL	NA	NA	NA	1
Cyp26b1	FAIL	NA	NA	NA	1
Mup4	FAIL	NA	NA	NA	1
Napsa	FAIL	NA	NA	NA	1
Ubd	FAIL	NA	NA	NA	1
Rasl11a	FAIL	NA	NA	NA	1
Fcna	FAIL	NA	NA	NA	1
Aebp1	FAIL	NA	NA	NA	1
Apod	FAIL	NA	NA	NA	1
Mal	OK	2.51120699360287e-34	12.1608648421778	0.134527323455714	5.86307555587966e-34
Map3k7cl	FAIL	NA	NA	NA	1
Col5a3	FAIL	NA	NA	NA	1
Kcnj8	FAIL	NA	NA	NA	1
Lrrn4cl	FAIL	NA	NA	NA	1
Reln	OK	0.59123677683032	-0.230727579321983	-0.00384891818589355	0.633275551289608
Acod1	OK	0.0654410578837756	1.51063247267783	0.00411108699456293	0.0796419138451319
Mnda	FAIL	NA	NA	NA	1
Errfi1	FAIL	NA	NA	NA	1
Rasd1	OK	0.0477475420782581	1.66709717317927	0.0188391856105726	0.0586335505430528
Slc4a1	OK	2.72719852053543e-06	4.54650540281922	0.0435142329124715	3.7464545332608e-06
Flt1	OK	1.26714396320296e-76	18.4889526675586	0.171506522061827	7.49267734763492e-76
Gzmbl2	OK	0.026264815625716	1.93876769659018	-0.000923076923080569	0.0327707791301467
Lgi4	FAIL	NA	NA	NA	1
Slfn4	OK	2.97779314290461e-133	24.5369867998401	0.301227694457225	4.15363966600027e-132
Mx2	FAIL	NA	NA	NA	1
Hopx	FAIL	NA	NA	NA	1
Gdf10	FAIL	NA	NA	NA	1
Npy1r	OK	0.517819848222828	-0.0446825993464722	-0.0022372560589428	0.56793144643794
C1qtnf9	OK	0.591811907769347	-0.232208360521695	-0.00346084942692446	0.633275551289608
Ier3	FAIL	NA	NA	NA	1
Rgs4	OK	5.75664772360751e-79	18.7776168180955	0.230250182708394	3.77303176101504e-78
LOC24906	FAIL	NA	NA	NA	1
Tnfaip6	FAIL	NA	NA	NA	1
Cthrc1	FAIL	NA	NA	NA	1
Fcgr2a	OK	1.43541221635081e-11	6.65304906074645	0.0786348040830391	2.21836433436034e-11
Hck	OK	0.00453134076293497	2.60968052273458	0.029472497266434	0.0058275398937036
Gjc1	FAIL	NA	NA	NA	1
Alox5ap	FAIL	NA	NA	NA	1
Dpt	FAIL	NA	NA	NA	1
Bcam	OK	8.08463021212492e-16	7.96767102541898	0.0938857970412055	1.35324271858337e-15
Pdgfrl	FAIL	NA	NA	NA	1
Ecm1	FAIL	NA	NA	NA	1
Medag	FAIL	NA	NA	NA	1
Thbs4	FAIL	NA	NA	NA	1
AABR07068316.1	FAIL	NA	NA	NA	1
Igf2	FAIL	NA	NA	NA	1
Ctsw	FAIL	NA	NA	NA	1
Lox	FAIL	NA	NA	NA	1
Ednrb	FAIL	NA	NA	NA	1
Ccl24	OK	0.724594034314522	-0.5965439066403	-0.00223076923076922	0.74939002788422
Akr1c15	OK	9.64963369081618e-06	4.27284724538423	0.0511818805260368	1.312350181951e-05
Csrp2	FAIL	NA	NA	NA	1
Pcolce	FAIL	NA	NA	NA	1
C1r	FAIL	NA	NA	NA	1
Mafb	FAIL	NA	NA	NA	1
Adamts1	FAIL	NA	NA	NA	1
Itgb4	OK	3.38078150639745e-80	18.9275656406161	0.233554449347386	2.24285992619538e-79
Anxa3	FAIL	NA	NA	NA	1
Itgbl1	FAIL	NA	NA	NA	1
Fmod	FAIL	NA	NA	NA	1
Ybx3	FAIL	NA	NA	NA	1
Egfl8	FAIL	NA	NA	NA	1
Il2ra	OK	0.280301204752877	0.581946957670799	-0.00158022456571547	0.321018642916979
Gja4	FAIL	NA	NA	NA	1
NEWGENE-1308171	FAIL	NA	NA	NA	1
Pltp	FAIL	NA	NA	NA	1
Has2	FAIL	NA	NA	NA	1
Emcn	OK	9.74350409629231e-13	7.03810624565963	0.0842230396346005	1.53192665560203e-12
Aspn	FAIL	NA	NA	NA	1
Klri1	FAIL	NA	NA	NA	1
AABR07048482.1	FAIL	NA	NA	NA	1
Cyp1b1	FAIL	NA	NA	NA	1
Rgcc	OK	0.00362360360716382	2.68526614023048	0.0296930817191962	0.00470463093626998
Angptl1	FAIL	NA	NA	NA	1
Ucma	FAIL	NA	NA	NA	1
Hamp	FAIL	NA	NA	NA	1
NEWGENE-621351.1	FAIL	NA	NA	NA	1
Nexn	FAIL	NA	NA	NA	1
Clec7a	FAIL	NA	NA	NA	1
Adamts9	FAIL	NA	NA	NA	1
Tgm2	FAIL	NA	NA	NA	1
C1s	FAIL	NA	NA	NA	1
Tf	FAIL	NA	NA	NA	1
Cav1	FAIL	NA	NA	NA	1
Bgn	FAIL	NA	NA	NA	1
Cfh	FAIL	NA	NA	NA	1
Pdgfra	FAIL	NA	NA	NA	1
Col18a1	FAIL	NA	NA	NA	1
Fabp5	FAIL	NA	NA	NA	1
Cst7	OK	0.0165455107588532	2.13097718848784	0.0064663827566522	0.0209319950065492
Fcgr3a	OK	1.14744450240552e-57	15.9635010680943	0.146588867907118	4.30489523661105e-57
Cxcl16	FAIL	NA	NA	NA	1
Prox1	OK	5.35216625956624e-67	17.2525632128548	0.159249398433923	2.53180734365568e-66
Stmn2	OK	1.54849201113505e-13	7.29011159013062	0.0886745590006213	2.47758721781609e-13
Fos	OK	1.02361172519431e-19	9.01071234659499	0.111130945147641	1.84385688246922e-19
Pdgfrb	FAIL	NA	NA	NA	1
Klrd1	OK	5.31908753074588e-46	14.1895217491247	0.16745539686514	1.53099662260622e-45
Fbln1	FAIL	NA	NA	NA	1
Apoe	FAIL	NA	NA	NA	1
LOC100910790	FAIL	NA	NA	NA	1
Ncr1	FAIL	NA	NA	NA	1
Ube2c	OK	4.97903438717865e-51	14.9797568482646	0.139632956262408	1.65158213818609e-50
MGC105649	FAIL	NA	NA	NA	1
Gata3	OK	2.46680000843684e-100	21.2310610865191	0.226842903295677	2.09678000717131e-99
Kdr	OK	0	40.7243338888379	0.501150309589502	0
Stmn1	OK	3.66780288540496e-27	10.7303019810222	0.130266909669325	7.64476923241493e-27
Cmtm5	FAIL	NA	NA	NA	1
Mcam	OK	3.07939504213846e-17	8.36214534908169	0.0947310903926608	5.33500287555199e-17
Ccnd1	FAIL	NA	NA	NA	1
Gja1	FAIL	NA	NA	NA	1
Cdkn1c	FAIL	NA	NA	NA	1
Gpnmb	FAIL	NA	NA	NA	1
Cpe	FAIL	NA	NA	NA	1
Jun	OK	0.0346405597875013	1.81658214409568	0.0208862316131844	0.0428283284645471
Art3	FAIL	NA	NA	NA	1
Cd8a	FAIL	NA	NA	NA	1
Rgs1	FAIL	NA	NA	NA	1
Pmepa1	FAIL	NA	NA	NA	1
Mmp2	FAIL	NA	NA	NA	1
Scarb1	OK	2.81922517670238e-53	15.3198072029084	0.187750247865048	9.52582916848507e-53
Bmp4	FAIL	NA	NA	NA	1
C3	FAIL	NA	NA	NA	1
F13a1	FAIL	NA	NA	NA	1
LOC100911932	FAIL	NA	NA	NA	1
Mki67	OK	2.47504891700997e-22	9.6492822370826	0.113032493191495	4.77456244983483e-22
Crabp2.1	OK	1.66374937183134e-47	14.4304815259004	0.176220719284213	5.08471718132725e-47
Scara5	FAIL	NA	NA	NA	1
Cebpd	FAIL	NA	NA	NA	1
Col6a2	FAIL	NA	NA	NA	1
Serping1	FAIL	NA	NA	NA	1
AABR07034739.3	OK	4.47060400931093e-38	12.8469989834778	0.157877032124243	1.12074128159684e-37
AABR07072853.5	FAIL	NA	NA	NA	1
Cd52	OK	2.51109561954414e-77	18.5760407290068	0.161480380865887	1.53487192924945e-76
Ramp2	FAIL	NA	NA	NA	1
Lbp	FAIL	NA	NA	NA	1
Cenpf	OK	7.23580339629552e-20	9.04867313846716	0.0824964702465462	1.32089833811569e-19
Thbs1	OK	3.23790483465607e-34	12.1400858007423	0.14493633607276	7.52743688056796e-34
Sfrp5	OK	4.32236352957093e-56	15.7354446903638	0.145714071973543	1.55719586760701e-55
Ca4	FAIL	NA	NA	NA	1
Angptl7	FAIL	NA	NA	NA	1
Mmrn2	FAIL	NA	NA	NA	1
Dpep1	FAIL	NA	NA	NA	1
Clec3b	FAIL	NA	NA	NA	1
Ifitm1	FAIL	NA	NA	NA	1
Cp	FAIL	NA	NA	NA	1
Apold1	OK	1.75179305198829e-56	15.7925096740904	0.186514192848929	6.39580818980961e-56
Klri2	FAIL	NA	NA	NA	1
Foxs1	FAIL	NA	NA	NA	1
C4b	FAIL	NA	NA	NA	1
Cd68	OK	0.00633342128647556	2.49300117877267	0.0261200984083676	0.00808774924845706
Fpr2	OK	4.2596685161843e-13	7.15252924997297	0.0339352463873408	6.73621997908215e-13
Hba-a1	OK	1.40649115128753e-49	14.756045477197	0.182744488627216	4.47445138187379e-49
Col8a1	FAIL	NA	NA	NA	1
Plac9	FAIL	NA	NA	NA	1
Mdk	FAIL	NA	NA	NA	1
Tcf15	OK	9.49933037228293e-142	25.3204958666111	0.302138129877025	1.3966583033843e-140
Timp3	FAIL	NA	NA	NA	1
Pmfbp1	OK	0.0328458484204537	1.84052159474942	0.0142185698009321	0.0407019169492638
Prelp	FAIL	NA	NA	NA	1
Hyal2	FAIL	NA	NA	NA	1
Septin4	FAIL	NA	NA	NA	1
Cd9	FAIL	NA	NA	NA	1
Pcp4l1	OK	0.252651484514248	0.666169181584039	0.00419860932705037	0.291809782538749
AABR07017902.1	OK	6.39544770744896e-08	5.28181696482512	0.0629147852708734	9.22844443727384e-08
Hbb-bs	OK	0.00427467969208035	2.62956735603533	0.000199166756238181	0.00551048756514624
Filip1l	FAIL	NA	NA	NA	1
Serpine2	FAIL	NA	NA	NA	1
Icos	OK	2.3462853598527e-30	11.3899503410058	0.121124420870826	5.14669046677366e-30
Fndc1	FAIL	NA	NA	NA	1
Gucy1a1	FAIL	NA	NA	NA	1
Ltbp1	FAIL	NA	NA	NA	1
Igsf10	FAIL	NA	NA	NA	1
Cxcl13	OK	0	42.6360182435473	0.532761690300391	0
Abcc9	FAIL	NA	NA	NA	1
Nrgn	OK	0.0573851071203055	1.57711001043324	0.00998170815296586	0.0701516815133622
Dusp2	FAIL	NA	NA	NA	1
Il2rb	FAIL	NA	NA	NA	1
Faslg	OK	0.999999752657811	-5.02836314420409	-0.0262331735421434	1
Rnaset2	FAIL	NA	NA	NA	1
Ifi27l2b	FAIL	NA	NA	NA	1
Fech	FAIL	NA	NA	NA	1
Flt4	OK	0.12017777909156	1.17409854007292	0.00122048306628275	0.143685080935843
Ninj1	FAIL	NA	NA	NA	1
Pmp22	FAIL	NA	NA	NA	1
Id3	FAIL	NA	NA	NA	1
Igsf6	OK	7.4401020057284e-45	14.0032979701477	0.163105268886176	2.08629664490528e-44
Mkrn1	FAIL	NA	NA	NA	1
Tcf21	OK	5.19494966247264e-131	24.3260679265614	0.301360174221792	6.72869670567885e-130
Pla2g7	OK	0.206090269220021	0.820062394919933	-0.00143023228140744	0.242144938349225
Tnfrsf4	OK	0.227930407042038	0.745679883300428	-0.00153846153846156	0.264379832476388
Prdx2	FAIL	NA	NA	NA	1
Adamts2	FAIL	NA	NA	NA	1
Cald1	FAIL	NA	NA	NA	1
Cnn1	FAIL	NA	NA	NA	1
Esam	OK	2.17243188302065e-62	16.6283370924738	0.200456537551176	9.23283550283775e-62
Timp2	FAIL	NA	NA	NA	1
Gjc2	OK	0.0454568925682662	1.69059706747795	0.0159037008581784	0.0559469446994046
Cd40lg	OK	0.413605386975451	0.218280234240473	-0.00131611956524735	0.460125420275349
Spink1	FAIL	NA	NA	NA	1
Aoc3	FAIL	NA	NA	NA	1
Clec4d	FAIL	NA	NA	NA	1
Cldn1	FAIL	NA	NA	NA	1
AABR07044388.2	FAIL	NA	NA	NA	1
Nsg1	FAIL	NA	NA	NA	1
Mpzl2	FAIL	NA	NA	NA	1
Trem2	FAIL	NA	NA	NA	1
AABR07034739.1	OK	5.2414501047773e-47	14.3511209819741	0.177435356419681	1.57533086022036e-46
Alpl	FAIL	NA	NA	NA	1
Clec11a	FAIL	NA	NA	NA	1
Ctsl	FAIL	NA	NA	NA	1
Mylk	FAIL	NA	NA	NA	1
Kif22	FAIL	NA	NA	NA	1
Mmp14	FAIL	NA	NA	NA	1
Hagh	FAIL	NA	NA	NA	1
Crlf1	OK	4.62610439857864e-249	33.6860526416894	0.421793066568013	1.48035340754516e-247
S100a6	FAIL	NA	NA	NA	1
Fam180a	FAIL	NA	NA	NA	1
Cdh5	OK	2.63726594265719e-30	11.3797589495451	0.136969021584924	5.76173764178921e-30
RGD1565355	FAIL	NA	NA	NA	1
C1qtnf1	FAIL	NA	NA	NA	1
Col11a1	FAIL	NA	NA	NA	1
Tmem45b	OK	1.07858451130583e-58	16.1103735183636	0.184285039528066	4.22122283561417e-58
Cd3g	OK	1.98121911040627e-46	14.2586144174853	0.175706814472698	5.92188569264291e-46
Fmo2	FAIL	NA	NA	NA	1
Nnat	FAIL	NA	NA	NA	1
Lilrb3a	FAIL	NA	NA	NA	1
LOC100134871	OK	1.06045344987026e-92	20.3883710661518	0.253214987677079	8.12516446097777e-92
Nr4a1	FAIL	NA	NA	NA	1
AC109737.1	OK	9.44432980299856e-83	19.2349056768943	0.227448920216474	6.50343723143192e-82
Lmcd1	FAIL	NA	NA	NA	1
Cpq	FAIL	NA	NA	NA	1
Angptl4	FAIL	NA	NA	NA	1
Dusp1	FAIL	NA	NA	NA	1
Btbd3	FAIL	NA	NA	NA	1
Fbln5	FAIL	NA	NA	NA	1
Shisa3	FAIL	NA	NA	NA	1
Myo1b	OK	2.40268780716329e-84	19.4243384119245	0.238656500064712	1.69748333389199e-83
C5ar1	OK	1.40289124846245e-72	17.9797850379602	0.212744435998911	7.5561667243918e-72
Klhl4	OK	0.746348857648124	-0.66304414013657	-0.00228148932457468	0.770424627249676
Gpx1	FAIL	NA	NA	NA	1
RT1-Da	OK	1.87758560921674e-33	11.9954178877429	0.148864212379424	4.2736676628197e-33
Sirpd	FAIL	NA	NA	NA	1
Col4a2	FAIL	NA	NA	NA	1
Lcn2	FAIL	NA	NA	NA	1
Fgr	OK	2.35491043632106e-22	9.65438382613086	0.107050819147523	4.55897251729059e-22
Plp1	FAIL	NA	NA	NA	1
AABR07054614.1	FAIL	NA	NA	NA	1
Adgrf5	OK	0.79151171245907	-0.81167773203839	-0.0110569021536978	0.812419569014592
Lmod1	FAIL	NA	NA	NA	1
Ltbp2	FAIL	NA	NA	NA	1
Cxcl9	FAIL	NA	NA	NA	1
Egfl7	OK	0	38.6906408088778	0.478071158721992	0
Folr2	FAIL	NA	NA	NA	1
Plek	FAIL	NA	NA	NA	1
Cd8b	FAIL	NA	NA	NA	1
Il1rl1	OK	0.578704386051735	-0.1985800918022	-0.00366884316932849	0.629630372024287
Ctsk	FAIL	NA	NA	NA	1
Aldh1a2	FAIL	NA	NA	NA	1
Mmp12	OK	6.69863391581437e-51	14.9600265020953	0.120114279225232	2.19521497000182e-50
Il11ra1	FAIL	NA	NA	NA	1
Olfml3	FAIL	NA	NA	NA	1
Entpd2	FAIL	NA	NA	NA	1
Prnp	FAIL	NA	NA	NA	1
Cybb	FAIL	NA	NA	NA	1
Mcemp1	FAIL	NA	NA	NA	1
Col6a1	FAIL	NA	NA	NA	1
Hsd11b1	FAIL	NA	NA	NA	1
Nap1l5	OK	0.0184669008511228	2.08649506571299	-0.000836568312093409	0.0233085709118579
Olfml2b	FAIL	NA	NA	NA	1
Rsad2	OK	7.17386021787295e-08	5.26073947477297	0.0620033969804309	1.03242856045579e-07
AABR07048436.1	FAIL	NA	NA	NA	1
Tnfsf13	FAIL	NA	NA	NA	1
Rhd	OK	3.37342138021864e-14	7.49270500705959	0.0808808015054788	5.44552294017489e-14
Spp1	FAIL	NA	NA	NA	1
Ccl19	FAIL	NA	NA	NA	1
Slco2a1	OK	5.42639134237545e-13	7.11923488086166	0.0737261190050272	8.55639678333984e-13
Col4a5	FAIL	NA	NA	NA	1
Cfp	FAIL	NA	NA	NA	1
H1f5	OK	1.58485190235665e-13	7.28698406476043	0.0721075410303161	2.52832678851032e-13
Krt18	OK	1.55612146726582e-19	8.96466541394231	0.0445510596453359	2.78463841510726e-19
Rarres2	FAIL	NA	NA	NA	1
Cd24	OK	5.42382418815161e-55	15.5745127510397	0.184307061428059	1.89138484509902e-54
Efnb2	FAIL	NA	NA	NA	1
Clec14a	FAIL	NA	NA	NA	1
Thbs2	FAIL	NA	NA	NA	1
Ntrk2	FAIL	NA	NA	NA	1
Selp	OK	1.32834508347061e-70	17.7256825974023	0.204348912868942	6.88209262293346e-70
